"words","av_word_len","sentences","uniquewords","i","you","he","everything","student","go","understanding","number","often","being","of","would","ADJ","ADP","ADV","CCONJ","DET","NOUN","NUM","PART","PRON","PUNCT","SPACE","VERB","ADJ-ADP","ADJ-DET","ADJ-NOUN","ADJ-PART","ADJ-PUNCT","ADJ-VERB","ADP-ADP","ADP-ADV","ADP-DET","ADP-NOUN","ADP-PRON","ADV-ADJ","ADV-ADV","ADV-DET","ADV-NOUN","ADV-NUM","ADV-PRON","ADV-VERB","CCONJ-ADJ","CCONJ-ADV","CCONJ-DET","CCONJ-NOUN","CCONJ-PART","CCONJ-VERB","DET-ADJ","DET-ADV","DET-DET","DET-NOUN","DET-PUNCT","DET-VERB","NOUN-ADJ","NOUN-ADP","NOUN-ADV","NOUN-CCONJ","NOUN-DET","NOUN-NOUN","NOUN-PART","NOUN-PUNCT","NOUN-VERB","NUM-ADP","PART-VERB","PRON-DET","PRON-VERB","PUNCT-ADP","PUNCT-ADV","PUNCT-CCONJ","PUNCT-DET","PUNCT-NA","PUNCT-NOUN","PUNCT-SPACE","PUNCT-VERB","SPACE-ADJ","SPACE-ADP","SPACE-ADV","SPACE-CCONJ","SPACE-DET","SPACE-PART","VERB-ADJ","VERB-ADP","VERB-ADV","VERB-DET","VERB-NOUN","VERB-PUNCT","VERB-VERB","ADJ-ADJ","ADJ-PRON","ADP-ADJ","ADP-VERB","ADV-CCONJ","ADV-PART","ADV-PUNCT","CCONJ-PRON","DET-ADP","DET-CCONJ","DET-PRON","NOUN-PRON","NUM-NOUN","PRON-CCONJ","PRON-PUNCT","PUNCT-PRON","SPACE-PRON","VERB-CCONJ","VERB-NUM","VERB-PART","PROPN","ADJ-CCONJ","ADP-PROPN","ADV-ADP","PART-DET","PRON-ADJ","PRON-ADP","PRON-ADV","PRON-NOUN","PRON-PRON","PROPN-PUNCT","PUNCT-PART","SPACE-NOUN","VERB-PRON","ADJ-ADV","ADJ-NUM","CCONJ-ADP","NUM-VERB","PART-CCONJ","PART-NOUN","PART-PUNCT","PUNCT-ADJ","INTJ","ADP-PART","CCONJ-PROPN","INTJ-PRON","NUM-NUM","PART-ADP","PROPN-CCONJ","PROPN-DET","PROPN-NOUN","PROPN-PROPN","PROPN-VERB","PUNCT-INTJ","PUNCT-PROPN","VERB-PROPN","ADV-PROPN","DET-PROPN","INTJ-PUNCT","INTJ-VERB","NOUN-PROPN","PROPN-INTJ","PROPN-PART","PUNCT-PUNCT","SPACE-NA","SPACE-PUNCT","ADP-NUM","CCONJ-NUM","NUM-CCONJ","CCONJ-PUNCT","DET-NUM","NOUN-INTJ","PROPN-ADP","ADV-INTJ","PART-ADV","SPACE-VERB","VERB-INTJ","AUX","ADV-AUX","AUX-ADV","PRON-AUX","ADP-CCONJ","ADP-PUNCT","PRON-PART","AUX-VERB","INTJ-DET","SPACE-INTJ","PUNCT-AUX","PROPN-PRON","X","NOUN-X","PART-ADJ","X-ADV","NUM-PRON","INTJ-ADP","NUM-ADJ","NUM-DET","PUNCT-X","X-PUNCT","PRON-INTJ","NOUN-SPACE","PROPN-ADV","PUNCT-NUM","NOUN-AUX","VERB-X","X-PRON","SPACE-PROPN","X-VERB","ADJ-AUX","ADJ-PROPN","INTJ-ADV","NOUN-NUM","INTJ-NOUN","ADP-X","X-ADP","NUM-ADV","SPACE-NUM","PART-PART","SYM","DET-SYM","SYM-NOUN","NUM-PART","NUM-PUNCT","PROPN-ADJ","DET-PART","PART-PRON","CCONJ-X","X-ADJ","X-X","PART-PROPN","INTJ-PART","PRON-NA","DET-X","X-DET","NUM-SYM","SYM-NUM","NOUN-NA","PRON-NUM","ADJ-X","ADP-INTJ","PART-NUM","PRON-PROPN","INTJ-CCONJ","ADJ-SPACE","X-CCONJ","CCONJ-INTJ","X-SYM","DET-AUX","PRON-SYM","SYM-PRON","exam_id","test_score","confidencehedged","confidencehigh"
304,4.53289473684211,17,107,3,0,0,0,0,0,0,0,0,0,11,0,25,38,16,9,69,82,2,5,6,28,16,51,1,0,19,0,1,2,1,0,27,3,3,4,2,1,0,0,1,7,1,0,1,2,0,3,14,1,3,46,2,3,0,17,2,3,12,4,2,23,19,0,5,1,4,4,1,4,1,1,0,16,0,0,5,3,0,5,0,5,7,6,17,5,1,6,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924395,0,0,0
311,4.38906752411576,26,169,1,0,4,0,0,0,0,0,0,4,5,2,31,25,26,14,42,65,2,11,15,30,9,65,4,0,16,1,6,0,0,0,11,5,2,6,3,2,1,1,0,11,0,2,4,0,0,4,6,2,3,24,0,5,1,9,4,6,3,8,0,18,11,1,10,1,12,1,2,0,7,1,0,9,1,0,0,0,3,2,1,12,8,11,9,9,0,6,1,0,3,1,0,1,1,1,0,0,0,5,1,0,0,4,1,1,0,7,15,2,2,0,0,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,1,2,0,1,6,3,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929062,1,2,3
301,4.51495016611296,28,132,8,0,0,0,0,3,0,0,0,0,2,0,32,31,30,4,30,55,0,8,36,42,3,75,4,0,20,1,3,0,2,2,10,2,11,2,2,3,0,0,5,10,0,1,0,1,0,0,7,0,0,22,0,1,1,4,2,2,0,4,1,27,12,0,8,0,28,6,9,1,3,1,1,3,1,0,2,0,0,1,0,10,12,13,13,5,2,13,3,0,2,2,0,0,7,2,0,0,0,2,0,0,3,13,0,0,0,5,0,1,0,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931193,0,8,4
308,4.83766233766234,20,144,5,0,0,0,0,0,0,0,2,0,7,1,23,40,20,7,35,75,1,10,20,32,4,77,4,0,15,0,1,0,0,1,10,8,8,3,0,1,0,1,1,9,1,1,0,0,0,4,2,1,0,27,1,3,0,16,4,2,3,4,5,19,20,0,9,0,11,5,5,1,7,0,5,4,1,0,1,0,0,1,0,11,12,5,12,13,4,13,0,0,6,7,0,0,4,1,0,1,0,2,1,0,3,3,0,0,0,4,0,3,0,1,0,0,1,3,0,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935473,1,8,2
327,4.21406727828746,13,159,1,0,0,0,0,0,0,3,0,0,13,4,31,53,24,12,44,86,6,8,7,17,5,54,3,0,15,1,2,0,2,0,22,17,4,4,7,4,0,0,0,6,3,3,1,4,0,0,7,1,2,30,1,2,3,33,2,5,3,8,1,11,18,1,5,0,4,2,1,1,4,1,2,5,1,1,0,1,0,1,0,7,9,7,6,2,2,15,0,0,6,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,6,1,5,1,2,1,0,0,1,1,1,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941034,1,3,2
341,4.31671554252199,15,146,2,11,0,0,0,0,2,0,0,3,3,0,33,40,28,19,39,67,3,16,20,38,3,76,3,0,20,7,1,2,0,5,13,8,6,5,0,1,1,1,2,10,0,4,5,4,0,4,10,1,0,16,2,8,1,16,3,8,1,0,0,28,10,0,16,2,15,2,1,9,4,1,2,3,3,0,3,0,0,0,0,10,11,13,13,12,1,5,0,0,5,3,0,1,3,1,0,0,0,0,3,0,1,7,0,2,0,5,0,0,0,4,0,1,0,0,1,0,0,3,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962239,1,5,12
301,4.60132890365449,18,105,15,0,0,0,0,0,0,0,0,0,2,0,34,25,29,20,23,55,1,2,40,31,3,72,5,0,19,0,6,0,1,2,2,7,11,9,0,2,2,0,4,9,4,1,1,3,0,2,7,0,0,11,0,3,0,8,0,8,2,3,1,18,14,0,1,0,36,1,4,7,1,1,2,3,0,0,1,2,0,0,0,10,9,16,14,7,4,6,2,0,1,1,0,0,3,9,0,1,1,1,0,0,0,11,0,2,1,1,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986910,0,8,1
331,4.22960725075529,28,138,10,12,0,0,0,2,0,0,0,0,3,0,27,39,24,6,42,79,1,4,36,55,5,69,0,1,24,0,1,0,0,0,10,6,10,3,1,1,1,0,4,9,0,1,1,1,0,1,10,0,0,27,0,2,0,13,0,3,2,10,1,38,12,0,4,1,29,9,7,3,8,0,1,5,1,1,1,2,0,0,0,5,12,12,18,8,1,8,1,0,6,3,0,0,4,0,1,0,1,0,0,0,3,19,0,0,0,3,4,0,3,1,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996055,0,5,5
325,4.17230769230769,13,129,8,0,0,0,0,0,0,3,0,0,14,0,15,57,24,15,51,67,3,8,15,19,5,62,3,0,10,1,0,0,6,3,29,12,1,3,2,0,0,0,3,8,0,2,5,0,0,2,6,0,1,36,0,5,0,26,6,5,3,3,1,8,12,0,8,0,14,0,2,0,7,1,0,5,0,0,0,1,0,1,2,6,17,7,5,2,5,13,0,0,0,0,0,0,5,2,0,0,1,3,3,0,0,4,1,2,1,4,8,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997315,1,0,2
317,4.69085173501577,17,171,3,0,0,0,0,0,0,0,0,1,13,1,21,44,28,14,42,65,0,10,25,38,4,68,2,0,12,0,4,0,2,3,16,11,2,2,4,1,0,0,2,9,1,3,1,5,0,4,9,1,2,24,1,3,0,19,4,8,7,1,3,13,8,0,7,0,18,5,3,3,3,1,2,4,3,0,0,0,0,1,0,2,12,9,11,9,4,12,2,0,5,4,0,0,8,0,1,0,1,2,0,0,6,12,3,2,0,5,0,1,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997876,1,7,2
358,4.54469273743017,18,165,3,2,6,0,0,0,1,0,0,1,10,2,44,47,23,11,33,64,2,24,23,31,4,87,5,1,23,5,1,1,0,2,14,10,8,2,1,1,0,0,1,9,1,2,0,3,2,1,9,1,2,17,0,3,0,18,0,8,1,3,2,22,9,0,23,0,19,4,2,0,3,1,1,4,4,0,1,3,0,0,0,15,16,9,11,6,4,16,4,1,10,2,0,4,4,0,0,0,1,1,1,0,0,8,0,0,0,7,0,3,0,1,0,0,0,3,0,0,0,2,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201737,1,5,11
356,4.62359550561798,12,120,10,0,0,0,0,0,4,0,0,1,4,1,13,45,32,18,39,68,1,14,41,25,4,82,4,0,3,5,0,0,0,1,14,8,17,3,2,1,0,0,4,14,0,0,0,10,0,4,2,0,0,34,0,2,0,17,6,12,1,1,5,13,9,0,13,0,28,3,0,3,5,1,0,4,0,0,1,3,0,0,0,7,14,14,18,10,1,8,0,0,1,4,0,0,5,3,0,0,0,3,1,0,5,8,0,3,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202579,1,1,13
310,4.39032258064516,18,152,2,0,4,0,2,0,0,0,0,0,8,0,27,41,23,6,44,78,0,8,16,30,4,62,0,0,21,0,4,0,1,0,21,9,4,0,1,3,5,0,4,8,1,0,1,3,0,0,11,0,1,27,1,3,0,14,2,3,2,10,6,19,19,0,7,1,10,5,10,2,3,1,0,4,1,1,0,3,0,0,0,8,16,4,10,3,4,12,1,0,2,2,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0,2,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206667,0,4,2
336,4.75297619047619,12,180,5,2,0,0,1,0,2,0,0,2,16,0,37,49,21,11,43,75,1,16,15,35,4,64,3,0,23,6,3,0,0,2,16,12,4,4,1,3,0,0,0,5,0,1,0,7,0,1,11,3,2,25,0,2,1,24,0,8,2,3,3,22,12,1,14,0,8,4,3,3,4,1,2,3,5,0,2,1,0,0,0,12,9,7,16,3,4,7,1,0,6,8,0,1,3,1,0,0,0,0,0,0,1,7,0,0,0,3,1,0,0,3,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,208687,1,1,12
333,4.56456456456456,10,134,2,23,1,0,0,0,1,0,0,0,3,0,14,36,27,18,44,57,0,4,47,25,4,86,1,2,8,1,1,0,1,3,7,6,13,2,2,3,0,0,4,5,0,4,2,3,0,2,4,0,1,30,1,6,2,6,2,8,6,2,1,10,12,0,2,0,32,4,3,4,3,1,0,4,2,0,1,3,0,0,0,3,10,8,20,4,4,20,0,0,1,5,2,0,5,3,1,0,1,8,0,1,2,3,0,2,0,2,0,1,0,4,0,1,4,1,4,2,0,0,0,13,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218722,0,7,9
318,3.9811320754717,2,108,5,0,5,1,0,0,0,0,0,0,6,7,40,43,18,19,32,64,3,9,20,14,3,68,8,0,29,1,0,1,2,3,13,5,4,2,0,2,1,0,3,8,0,0,4,0,0,5,11,0,0,15,0,3,3,15,3,6,3,2,1,9,20,0,8,0,9,1,1,3,3,1,0,2,1,0,0,1,0,2,0,8,11,7,5,10,4,11,1,0,14,1,0,0,1,5,0,2,1,2,1,7,0,1,0,0,1,7,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218850,0,6,3
304,4.91118421052632,25,136,2,0,0,0,0,0,1,0,0,0,6,0,24,32,28,19,14,93,1,16,4,47,4,69,9,0,7,3,2,0,0,0,7,11,1,7,1,0,2,1,0,3,0,0,1,16,0,1,2,0,0,10,2,0,1,7,5,15,0,1,9,27,28,0,14,0,3,9,10,1,1,1,12,4,4,0,0,1,0,0,1,10,3,10,5,29,3,7,0,0,3,9,0,1,10,0,0,0,0,0,1,0,1,3,0,0,0,1,4,2,1,3,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23175,1,4,6
328,5.05182926829268,18,169,2,0,0,0,0,0,0,0,0,0,9,0,25,45,26,8,46,87,2,8,14,30,3,65,3,0,18,1,1,0,0,1,18,17,4,6,1,2,0,0,0,13,1,0,1,3,0,3,3,4,2,31,0,5,0,26,5,5,5,6,4,20,13,0,8,1,8,6,2,1,2,1,7,3,2,0,1,0,0,1,0,10,6,9,14,3,7,9,2,0,2,3,1,1,1,0,1,0,0,2,1,0,1,5,0,0,1,2,1,0,0,1,0,1,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234970,1,7,4
323,3.87616099071207,17,123,5,11,0,0,0,3,0,0,0,0,9,0,20,44,18,14,57,70,5,7,25,21,17,59,2,1,14,0,1,0,1,1,16,9,8,2,1,4,1,0,4,2,0,1,5,0,0,3,11,1,0,37,1,2,0,19,4,3,5,4,3,16,10,2,6,0,21,1,0,1,1,1,0,17,0,1,4,1,4,2,0,3,9,9,21,2,0,8,1,1,2,3,2,0,2,1,1,0,1,6,3,1,1,0,2,1,1,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247673,0,1,1
341,4.80351906158358,8,116,5,24,0,1,6,0,0,0,0,0,2,0,19,30,39,9,28,64,0,9,60,48,6,81,5,0,9,0,2,0,0,2,4,10,14,7,4,2,2,0,7,11,2,0,0,6,0,1,2,0,0,21,4,0,0,5,9,5,1,4,4,26,9,0,9,1,37,9,5,2,0,1,1,5,0,0,1,2,0,1,0,4,9,9,19,11,0,14,0,0,0,0,0,2,4,0,1,0,0,1,0,0,12,22,1,0,0,1,0,2,0,0,0,1,0,6,0,0,0,0,0,14,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256147,0,5,7
310,4.28387096774194,19,126,3,0,0,0,0,3,0,3,0,0,8,0,22,49,30,9,43,73,4,8,8,29,6,61,2,0,14,2,0,0,3,3,19,15,0,5,1,2,1,0,1,12,1,0,4,2,0,1,4,3,1,28,0,4,0,20,1,4,6,6,2,17,17,0,6,0,7,5,10,1,1,0,0,6,0,2,0,2,0,0,1,6,16,9,10,2,3,11,1,0,2,2,2,0,4,1,1,0,2,0,3,0,0,4,0,1,0,3,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265349,1,4,0
359,4.40111420612813,17,175,2,0,0,0,0,0,0,0,0,2,11,1,39,44,29,15,57,87,0,4,17,33,4,63,5,0,23,0,5,1,0,0,21,12,4,5,0,1,1,0,0,13,2,1,4,2,0,1,12,3,1,35,0,5,6,22,5,8,6,3,3,14,18,0,4,2,8,1,3,3,5,1,5,4,2,0,0,3,0,1,0,7,8,8,16,6,7,7,0,1,2,4,0,0,5,1,1,0,0,1,0,0,1,5,0,0,0,0,1,3,0,2,0,2,1,1,0,0,0,0,0,4,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280209,1,3,7
294,4.46598639455782,12,101,3,0,1,10,0,1,0,0,0,0,3,0,20,39,22,15,41,55,0,10,31,43,7,61,3,0,11,1,4,0,1,0,19,10,8,2,1,0,1,0,0,6,0,2,4,0,1,1,10,0,1,20,4,4,1,10,5,3,1,1,3,24,5,0,9,1,22,9,2,6,5,1,2,7,1,0,2,0,3,1,0,4,7,9,9,10,2,13,0,0,1,0,3,0,6,4,0,0,2,2,0,0,2,9,1,0,0,2,0,0,0,3,0,2,2,1,0,0,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296423,0,6,3
325,4.34461538461538,13,151,10,0,0,0,0,1,0,0,0,0,14,2,23,45,27,9,57,65,0,7,28,38,4,58,3,0,19,0,0,0,0,1,29,4,4,1,1,2,0,0,3,11,1,1,2,0,0,0,12,2,1,32,0,2,0,15,2,6,6,2,1,22,10,0,6,3,20,3,3,3,3,1,4,4,5,0,3,0,0,0,0,4,13,13,11,1,1,4,0,0,5,0,0,0,8,4,5,0,2,1,0,0,1,8,1,0,0,5,2,0,0,1,0,0,1,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,311318,1,1,2
